2500,002593
2501,002592
2502,002591
2503,002590
2504,002589
2505,002588
2506,002587
2507,002586
2508,002585
2509,002584
2510,002583
2511,002582
2512,002581
2513,002580
2514,002579
2515,002578
2516,002577
2517,002576
2518,002575
2519,002574
2520,002573
2521,002572
2522,002571
2523,002570
2524,002569
2525,002568
2526,002567
2527,002566
2528,002565
2529,002564
2530,002563
2531,002562
2532,002561
2533,002560
2534,002559
2535,002558
2536,002557
2537,002556
2538,002555
2539,002554
2540,002553
2541,002552
2542,002551
2543,002550
2544,002549
2545,002548
2546,002547
2547,002546
2548,002545
2549,002544
2550,002543
2551,002542
2552,002541
2553,002540
2554,002539
2555,002538
2556,002537
2557,002536
2558,002535
2559,002534
2560,002533
2561,002532
2562,002531
2563,002530
2564,002529
2565,002528
2566,002527
2567,002526
2568,002524
2569,002523
2570,002522
2571,002521
2572,002520
2573,002519
2574,002518
2575,002517
2576,002516
2577,002515
2578,002514
2579,002513
2580,002512
2581,002511
2582,002510
2583,002509
2584,002508
2585,002507
2586,002506
2587,002505
2588,002504
2589,002503
2590,002502
2591,002501
2592,002500
2593,002499
2594,002498
2595,002497
2596,002496
2597,002495
2598,002494
2599,002493
2600,002492
2601,002491
2602,002490
2603,002489
2604,002488
2605,002487
2606,002486
2607,002485
2608,002484
2609,002483
2610,002482
2611,002481
2612,002480
2613,002479
2614,002478
2615,002477
2616,002476
2617,002475
2618,002474
2619,002473
2620,002472
2621,002471
2622,002470
2623,002469
2624,002468
2625,002467
2626,002466
2627,002465
2628,002464
2629,002463
2630,002462
2631,002461
2632,002460
2633,002459
2634,002458
2635,002457
2636,002456
2637,002455
2638,002454
2639,002453
2640,002452
2641,002451
2642,002450
2643,002449
2644,002448
2645,002447
2646,002446
2647,002445
2648,002444
2649,002443
2650,002442
2651,002441
2652,002440
2653,002439
2654,002438
2655,002437
2656,002436
2657,002435
2658,002434
2659,002433
2660,002432
2661,002431
2662,002430
2663,002429
2664,002428
2665,002427
2666,002426
2667,002425
2668,002424
2669,002423
2670,002422
2671,002421
2672,002420
2673,002419
2674,002418
2675,002417
2676,002416
2677,002415
2678,002414
2679,002413
2680,002412
2681,002411
2682,002410
2683,002409
2684,002408
2685,002407
2686,002406
2687,002405
2688,002404
2689,002403
2690,002402
2691,002401
2692,002400
2693,002399
2694,002398
2695,002397
2696,002396
2697,002395
2698,002394
2699,002393
2700,002392
2701,002391
2702,002390
2703,002389
2704,002388
2705,002387
2706,002386
2707,002385
2708,002384
2709,002383
2710,002382
2711,002381
2712,002380
2713,002379
2714,002378
2715,002377
2716,002376
2717,002375
2718,002374
2719,002373
2720,002372
2721,002371
2722,002370
2723,002369
2724,002368
2725,002367
2726,002366
2727,002365
2728,002364
2729,002363
2730,002362
2731,002361
2732,002360
2733,002359
2734,002358
2735,002357
2736,002356
2737,002355
2738,002354
2739,002353
2740,002352
2741,002351
2742,002350
2743,002349
2744,002348
2745,002347
2746,002346
2747,002345
2748,002344
2749,002343
2750,002342
2751,002341
2752,002340
2753,002339
2754,002338
2755,002337
2756,002336
2757,002335
2758,002334
2759,002333
2760,002332
2761,002331
2762,002330
2763,002329
2764,002328
2765,002327
2766,002326
2767,002325
2768,002324
2769,002323
2770,002322
2771,002321
2772,002320
2773,002319
2774,002318
2775,002317
2776,002316
2777,002315
2778,002314
2779,002313
2780,002312
2781,002311
2782,002310
2783,002309
2784,002308
2785,002307
2786,002306
2787,002305
2788,002304
2789,002303
2790,002302
2791,002301
2792,002300
2793,002299
2794,002298
2795,002297
2796,002296
2797,002295
2798,002294
2799,002293
2800,002292
2801,002291
2802,002290
2803,002289
2804,002288
2805,002287
2806,002286
2807,002285
2808,002284
2809,002283
2810,002282
2811,002281
2812,002280
2813,002279
2814,002278
2815,002277
2816,002276
2817,002275
2818,002274
2819,002273
2820,002272
2821,002271
2822,002270
2823,002269
2824,002268
2825,002267
2826,002266
2827,002265
2828,002264
2829,002263
2830,002262
2831,002261
2832,002260
2833,002259
2834,002258
2835,002256
2836,002255
2837,002254
2838,002253
2839,002252
2840,002251
2841,002250
2842,002249
2843,002248
2844,002247
2845,002246
2846,002245
2847,002244
2848,002243
2849,002242
2850,002241
2851,002240
2852,002239
2853,002238
2854,002237
2855,002236
2856,002235
2857,002234
2858,002233
2859,002232
2860,002231
2861,002230
2862,002229
2863,002228
2864,002227
2865,002226
2866,002225
2867,002224
2868,002223
2869,002222
2870,002221
2871,002220
2872,002219
2873,002218
2874,002217
2875,002216
2876,002215
2877,002214
2878,002213
2879,002212
2880,002211
2881,002210
2882,002209
2883,002208
2884,002207
2885,002206
2886,002205
2887,002204
2888,002203
2889,002202
2890,002201
2891,002200
2892,002199
2893,002198
2894,002197
2895,002196
2896,002195
2897,002194
2898,002193
2899,002192
2900,002191
2901,002190
2902,002189
2903,002188
2904,002187
2905,002186
2906,002185
2907,002184
2908,002183
2909,002182
2910,002181
2911,002180
2912,002179
2913,002178
2914,002177
2915,002176
2916,002175
2917,002174
2918,002173
2919,002172
2920,002171
2921,002170
2922,002169
2923,002168
2924,002167
2925,002166
2926,002165
2927,002164
2928,002163
2929,002162
2930,002161
2931,002160
2932,002159
2933,002158
2934,002157
2935,002156
2936,002155
2937,002154
2938,002153
2939,002152
2940,002151
2941,002150
2942,002149
2943,002148
2944,002147
2945,002146
2946,002145
2947,002144
2948,002143
2949,002142
2950,002141
2951,002140
2952,002139
2953,002138
2954,002137
2955,002136
2956,002135
2957,002134
2958,002133
2959,002132
2960,002131
2961,002130
2962,002129
2963,002128
2964,002127
2965,002126
2966,002125
2967,002124
2968,002123
2969,002122
2970,002121
2971,002120
2972,002119
2973,002118
2974,002117
2975,002116
2976,002115
2977,002114
2978,002113
2979,002112
2980,002111
2981,002110
2982,002109
2983,002108
2984,002107
2985,002106
2986,002105
2987,002104
2988,002103
2989,002102
2990,002101
2991,002100
2992,002099
2993,002098
2994,002097
2995,002096
2996,002095
2997,002094
2998,002093
2999,002092
3000,002091
3001,002090
3002,002089
3003,002088
3004,002087
3005,002086
3006,002085
3007,002084
3008,002083
3009,002082
3010,002081
3011,002080
3012,002079
3013,002078
3014,002077
3015,002076
3016,002075
3017,002074
3018,002073
3019,002072
3020,002071
3021,002070
3022,002069
3023,002068
3024,002067
3025,002066
3026,002065
3027,002064
3028,002063
3029,002062
3030,002061
3031,002060
3032,002059
3033,002058
3034,002057
3035,002056
3036,002055
3037,002054
3038,002053
3039,002052
3040,002051
3041,002050
3042,002049
3043,002048
3044,002047
3045,002046
3046,002045
3047,002044
3048,002043
3049,002042
3050,002041
3051,002040
3052,002039
3053,002038
3054,002037
3055,002036
3056,002035
3057,002034
3058,002033
3059,002032
3060,002031
3061,002030
3062,002029
3063,002028
3064,002027
3065,002026
3066,002025
3067,002024
3068,002023
3069,002022
3070,002021
3071,002020
3072,002019
3073,002018
3074,002017
3075,002016
3076,002015
3077,002014
3078,002013
3079,002012
3080,002011
3081,002010
3082,002009
3083,002008
3084,002007
3085,002006
3086,002005
3087,002004
3088,002003
3089,002002
3090,002001
3091,001979
3092,001965
3093,001896
3094,001696
3095,000999
3096,000998
3097,000997
3098,000996
3099,000995
3100,000993
3101,000990
3102,000989
3103,000988
3104,000987
3105,000985
3106,000983
3107,000982
3108,000981
3109,000980
3110,000979
3111,000978
3112,000977
3113,000976
3114,000975
3115,000973
3116,000972
3117,000971
3118,000970
3119,000969
3120,000968
3121,000967
3122,000966
3123,000965
3124,000963
3125,000962
3126,000961
3127,000960
3128,000959
3129,000958
3130,000957
3131,000955
3132,000953
3133,000952
3134,000951
3135,000950
3136,000949
3137,000948
3138,000939
3139,000938
3140,000937
3141,000936
3142,000935
3143,000933
3144,000932
3145,000931
3146,000930
3147,000929
3148,000928
3149,000927
3150,000926
3151,000925
3152,000923
3153,000922
3154,000921
3155,000920
3156,000919
3157,000918
3158,000917
3159,000915
3160,000913
3161,000912
3162,000911
3163,000910
3164,000909
3165,000908
3166,000906
3167,000905
3168,000903
3169,000902
3170,000901
3171,000900
3172,000899
3173,000898
3174,000897
3175,000895
3176,000893
3177,000892
3178,000890
3179,000889
3180,000888
3181,000887
3182,000886
3183,000885
3184,000883
3185,000882
3186,000881
3187,000880
3188,000878
3189,000877
3190,000876
3191,000875
3192,000869
3193,000868
3194,000863
3195,000862
3196,000861
3197,000860
3198,000859
3199,000858
3200,000856
3201,000852
3202,000851
3203,000850
3204,000848
3205,000839
3206,000838
3207,000837
3208,000836
3209,000835
3210,000833
3211,000831
3212,000830
3213,000829
3214,000828
3215,000826
3216,000825
3217,000823
3218,000822
3219,000821
3220,000820
3221,000819
3222,000818
3223,000816
3224,000815
3225,000813
3226,000812
3227,000811
3228,000810
3229,000809
3230,000807
3231,000806
3232,000803
3233,000802
3234,000801
3235,000800
3236,000799
3237,000798
3238,000797
3239,000796
3240,000795
3241,000793
3242,000792
3243,000791
3244,000790
3245,000789
3246,000788
3247,000786
3248,000785
3249,000783
3250,000782
3251,000780
3252,000779
3253,000778
3254,000777
3255,000776
3256,000768
3257,000767
3258,000766
3259,000762
3260,000761
3261,000760
3262,000759
3263,000758
3264,000757
3265,000756
3266,000755
3267,000753
3268,000752
3269,000751
3270,000750
3271,000739
3272,000738
3273,000737
3274,000736
3275,000735
3276,000733
3277,000732
3278,000731
3279,000729
3280,000728
3281,000727
3282,000726
3283,000725
3284,000723
3285,000722
3286,000721
3287,000720
3288,000719
3289,000718
3290,000717
3291,000716
3292,000715
3293,000713
3294,000712
3295,000711
3296,000710
3297,000709
3298,000708
3299,000707
3300,000705
3301,000703
3302,000702
3303,000701
3304,000700
3305,000698
3306,000697
3307,000695
3308,000693
3309,000692
3310,000691
3311,000690
3312,000688
3313,000687
3314,000686
3315,000685
3316,000683
3317,000682
3318,000681
3319,000680
3320,000679
3321,000678
3322,000677
3323,000676
3324,000673
3325,000672
3326,000671
3327,000670
3328,000669
3329,000668
3330,000667
3331,000666
3332,000665
3333,000663
3334,000662
3335,000661
3336,000659
3337,000657
3338,000656
3339,000655
3340,000652
3341,000651
3342,000650
3343,000639
3344,000638
3345,000637
3346,000636
3347,000635
3348,000633
3349,000632
3350,000631
3351,000630
3352,000629
3353,000628
3354,000627
3355,000626
3356,000625
3357,000623
3358,000622
3359,000620
3360,000619
3361,000617
3362,000616
3363,000615
3364,000613
3365,000612
3366,000611
3367,000610
3368,000609
3369,000608
3370,000607
3371,000606
3372,000605
3373,000603
3374,000601
3375,000600
3376,000599
3377,000598
3378,000597
3379,000596
3380,000595
3381,000593
3382,000592
3383,000591
3384,000590
3385,000589
3386,000587
3387,000586
3388,000585
3389,000584
3390,000582
3391,000581
3392,000576
3393,000573
3394,000572
3395,000571
3396,000570
3397,000568
3398,000567
3399,000566
3400,000565
3401,000564
3402,000563
3403,000561
3404,000560
3405,000559
3406,000558
3407,000557
3408,000555
3409,000554
3410,000553
3411,000552
3412,000551
3413,000550
3414,000548
3415,000547
3416,000546
3417,000545
3418,000544
3419,000543
3420,000541
3421,000540
3422,000539
3423,000538
3424,000537
3425,000536
3426,000534
3427,000533
3428,000532
3429,000531
3430,000530
3431,000529
3432,000528
3433,000526
3434,000525
3435,000524
3436,000523
3437,000521
3438,000520
3439,000519
3440,000518
3441,000517
3442,000516
3443,000514
3444,000513
3445,000510
3446,000509
3447,000507
3448,000506
3449,000505
3450,000504
3451,000503
3452,000502
3453,000501
3454,000498
3455,000488
3456,000430
3457,000429
3458,000428
3459,000426
3460,000425
3461,000423
3462,000422
3463,000421
3464,000420
3465,000419
3466,000418
3467,000417
3468,000416
3469,000415
3470,000413
3471,000411
3472,000410
3473,000409
3474,000408
3475,000407
3476,000404
3477,000403
3478,000402
3479,000401
3480,000400
3481,000338
3482,000333
3483,000301
3484,000166
3485,000159
3486,000158
3487,000157
3488,000156
3489,000155
3490,000153
3491,000151
3492,000150
3493,000100
3494,000099
3495,000096
3496,000090
3497,000089
3498,000088
3499,000078
3500,000070
3501,000069
3502,000068
3503,000066
3504,000065
3505,000063
3506,000062
3507,000061
3508,000060
3509,000059
3510,000058
3511,000056
3512,000055
3513,000050
3514,000049
3515,000048
3516,000046
3517,000045
3518,000043
3519,000042
3520,000040
3521,000039
3522,000038
3523,000037
3524,000036
3525,000035
3526,000034
3527,000032
3528,000031
3529,000030
3530,000029
3531,000028
3532,000027
3533,000026
3534,000025
3535,000023
3536,000022
3537,000021
3538,000020
3539,000019
3540,000018
3541,000017
3542,000016
3543,000014
3544,000012
3545,000011
3546,000010
3547,000009
3548,000008
3549,000007
3550,000006
3551,000005
3552,000004
3553,000002
3554,000001
3555,900951
3556,900930
3557,900906
3558,603188
3559,601798
3560,601558
3561,601268
3562,600984
3563,600962
3564,600896
3565,600877
3566,600871
3567,600870
3568,600817
3569,600807
3570,600793
3571,600779
3572,600778
3573,600767
3574,600749
3575,600747
3576,600732
3577,600725
3578,600722
3579,600715
3580,600710
3581,600701
3582,600696
3583,600691
3584,600680
3585,600656
3586,600654
3587,600644
3588,600634
3589,600610
3590,600608
3591,600556
3592,600539
3593,600444
3594,600423
3595,600421
3596,600408
3597,600401
3598,600399
3599,600397
3600,600321
3601,600311
3602,600301
3603,600289
3604,600275
3605,600265
3606,600247
3607,600242
3608,600238
3609,600234
3610,600228
3611,600217
3612,600209
3613,600202
3614,600198
3615,600193
3616,600163
3617,600150
3618,600149
3619,600145
3620,600091
3621,600087
3622,600074
3623,600071
3624,600069
